"initT",1539788247.971319
"tcpL",2.9602465629577637,"udpL+tcpL",5.6294426918029785
"tcpL",1.9641063213348389,"udpL+tcpL",3.3330743312835693
"tcpL",1.9824225902557373,"udpL+tcpL",3.3961386680603027
"tcpL",1.9872546195983887,"udpL+tcpL",3.3515231609344482
"tcpL",1.670544147491455,"udpL+tcpL",3.1037116050720215
"tcpL",2.3152124881744385,"udpL+tcpL",3.680669069290161
"tcpL",2.1511192321777344,"udpL+tcpL",3.5288524627685547
"tcpL",1.9849841594696045,"udpL+tcpL",3.4873344898223877
"tcpL",1.602020025253296,"udpL+tcpL",2.998913526535034
"tcpL",2.2930970191955566,"udpL+tcpL",3.687586784362793
"tcpL",1.9855284690856934,"udpL+tcpL",3.358171224594116
"tcpL",1.6883893013000488,"udpL+tcpL",3.0569231510162354
"tcpL",1.9649217128753662,"udpL+tcpL",3.399514675140381
"tcpL",1.5816123485565186,"udpL+tcpL",3.058159589767456
"tcpL",2.369269371032715,"udpL+tcpL",3.6987762451171875
"tcpL",1.7729966640472412,"udpL+tcpL",3.1715495586395264
"tcpL",1.2756946086883545,"udpL+tcpL",2.694270610809326
"tcpL",2.050100326538086,"udpL+tcpL",3.448514223098755
"tcpL",1.8173880577087402,"udpL+tcpL",3.237640142440796
"tcpL",1.9130687713623047,"udpL+tcpL",3.281886339187622
"tcpL",1.76523756980896,"udpL+tcpL",3.564199447631836
"tcpL",1.5016984939575195,"udpL+tcpL",3.2491190433502197
"tcpL",2.19103741645813,"udpL+tcpL",3.546701669692993
"tcpL",2.1370670795440674,"udpL+tcpL",3.4988481998443604
"tcpL",1.4056382179260254,"udpL+tcpL",2.7800979614257812
"tcpL",1.4584767818450928,"udpL+tcpL",2.8261938095092773
"tcpL",1.9168422222137451,"udpL+tcpL",3.289025068283081
"tcpL",1.9519026279449463,"udpL+tcpL",3.326730489730835
"tcpL",1.610133409500122,"udpL+tcpL",2.9595553874969482
"tcpL",2.8648736476898193,"udpL+tcpL",4.25781774520874
"tcpL",1.9956579208374023,"udpL+tcpL",3.3679280281066895
"tcpL",1.773719072341919,"udpL+tcpL",3.1585195064544678
"tcpL",1.5923302173614502,"udpL+tcpL",3.044501781463623
"tcpL",1.736738920211792,"udpL+tcpL",3.1009886264801025
"tcpL",1.2190663814544678,"udpL+tcpL",2.601905107498169
"tcpL",1.130249261856079,"udpL+tcpL",2.5152039527893066
"tcpL",0.9896905422210693,"udpL+tcpL",2.3685946464538574
"tcpL",1.6367826461791992,"udpL+tcpL",2.9882638454437256
"tcpL",1.493562936782837,"udpL+tcpL",2.967787981033325
"tcpL",1.1707208156585693,"udpL+tcpL",2.5424423217773438
"tcpL",1.2893261909484863,"udpL+tcpL",2.6658997535705566
"tcpL",1.2551031112670898,"udpL+tcpL",2.5955281257629395
"tcpL",1.6920254230499268,"udpL+tcpL",3.04243803024292
"tcpL",1.6575710773468018,"udpL+tcpL",3.0372154712677
"tcpL",1.1028997898101807,"udpL+tcpL",2.4867842197418213
"tcpL",1.149695873260498,"udpL+tcpL",2.50771427154541
"tcpL",1.1748247146606445,"udpL+tcpL",2.5766782760620117
"tcpL",1.2984521389007568,"udpL+tcpL",2.6688570976257324
"tcpL",1.3731229305267334,"udpL+tcpL",2.7781262397766113
"tcpL",1.7354910373687744,"udpL+tcpL",3.1082229614257812
