"initT",1539788228.5804725
"udpL",0.01017618179321289
"udpL",0.009976863861083984
"udpL",0.010036230087280273
"udpL",0.009961366653442383
"udpL",0.02616715431213379
"udpL",0.011157751083374023
"udpL",0.02311420440673828
"udpL",0.005051612854003906
"udpL",0.010076522827148438
"udpL",0.014589548110961914
"udpL",0.01153564453125
"udpL",0.008427858352661133
"udpL",0.010135889053344727
"udpL",0.028579235076904297
"udpL",0.009904861450195312
"udpL",0.021146535873413086
"udpL",0.023360490798950195
"udpL",0.00518035888671875
"udpL",0.018120527267456055
"udpL",0.010042905807495117
"udpL",0.020542144775390625
"udpL",0.010008811950683594
"udpL",0.006485700607299805
"udpL",0.01051950454711914
"udpL",0.012431621551513672
"udpL",0.007720947265625
"udpL",0.010137319564819336
"udpL",0.014102697372436523
"udpL",0.010132551193237305
"udpL",0.017294883728027344
"udpL",0.007021665573120117
"udpL",0.0221560001373291
"udpL",0.017422199249267578
"udpL",0.005364656448364258
"udpL",0.010808944702148438
"udpL",0.007737874984741211
"udpL",0.010468482971191406
"udpL",0.015869617462158203
"udpL",0.007944822311401367
"udpL",0.010452985763549805
"udpL",0.0052912235260009766
"udpL",0.0071370601654052734
"udpL",0.007962465286254883
"udpL",0.010291337966918945
"udpL",0.01123356819152832
"udpL",0.010383844375610352
"udpL",0.010437726974487305
"udpL",0.008840322494506836
"udpL",0.01633763313293457
"udpL",0.010438680648803711
